annotation_task_cohors ROZI_metadata.xlsx	41	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	42	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	43	Cicero	Marcus Tullius	De provinciis consularibus	Q1541
annotation_task_cohors ROZI_metadata.xlsx	44	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	45	[Auctor	incertus]	De bello Africo	None
annotation_task_cohors ROZI_metadata.xlsx	46	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	47	Cicero	Marcus Tullius	In Catilinam	Q1541
annotation_task_cohors ROZI_metadata.xlsx	48	Hirtius	Aulus	Commentarius de bello Alexandrino	None
annotation_task_cohors ROZI_metadata.xlsx	49	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	50	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	51	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	52	[Auctor	incertus]	De bello Hispaniensi	None
annotation_task_cohors ROZI_metadata.xlsx	53	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	54	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	55	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	56	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	57	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	58	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_cohors ROZI_metadata.xlsx	59	[Auctor	incertus]	De bello Africo	None
annotation_task_cohors ROZI_metadata.xlsx	60	Eucherius	Arelas: Sanctus	De laude eremi	Q671419
annotation_task_pontifex HUGO_metadata.xlsx	1	Cicero	Marcus Tullius	De legibus	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	2	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	3	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	4	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	5	Cicero	Marcus Tullius	Oratio de haruspicum responso in P. Clodium in Senatu habita	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	6	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	7	Cicero	Marcus Tullius	De haruspicum responso	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	8	Adam	von Bremen	Gesta Hammaburgensis Ecclesiae Pontificum	Q109244
annotation_task_pontifex HUGO_metadata.xlsx	9	Various	Authors	Nova Vulgata Bibliorum Sacrorum	None
annotation_task_pontifex HUGO_metadata.xlsx	10	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	11	Beda	Venerabilis	Historiam ecclesiasticam gentis Anglorum	Q154938
annotation_task_pontifex HUGO_metadata.xlsx	12	Congregatio	de Cultu Divino et Disciplina Sacramentorum	Instructio Redemptionis Sacramentum	None
annotation_task_pontifex HUGO_metadata.xlsx	13	Cyprianus	Gallus	numeri	Q899826
annotation_task_pontifex HUGO_metadata.xlsx	14	Falcone	di Benevento	Chronicon beneventanum	None
annotation_task_pontifex HUGO_metadata.xlsx	15	Paolo	Giovio	Vita de Leonis X	Q43375759
annotation_task_pontifex HUGO_metadata.xlsx	16	No	Author	Codex iuris canonici (1917)	None
annotation_task_pontifex HUGO_metadata.xlsx	17	Adam	von Bremen	Gesta Hammaburgensis Ecclesiae Pontificum	Q109244
annotation_task_pontifex HUGO_metadata.xlsx	18	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	19	Falcone	di Benevento	Chronicon beneventanum	None
annotation_task_pontifex HUGO_metadata.xlsx	20	Venantius	Fortunatus	carminum libri 3	Q44934
annotation_task_pontifex HUGO_metadata.xlsx	21	Sidonius Apollinaris	epistulae	uersus inserti	Q302936
annotation_task_pontifex HUGO_metadata.xlsx	22	Falcone	di Benevento	Chronicon beneventanum	None
annotation_task_pontifex HUGO_metadata.xlsx	23	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	24	Janicki	Klemes	Carmina	None
annotation_task_pontifex HUGO_metadata.xlsx	25	Hugo	Falcandus	Liber de regno Sicilie	Q540099
annotation_task_pontifex HUGO_metadata.xlsx	26	Agnellus	Ravennas	Liber pontificalis sive vitae pontificum Ravennatum	Q517095
annotation_task_pontifex HUGO_metadata.xlsx	27	Cassiodorus	Flavius Magnus Aurelius	Epistulae Theodoricianae variae	Q192365
annotation_task_pontifex HUGO_metadata.xlsx	28	Sixtus	PP. IV	Superna caelestis	None
annotation_task_pontifex HUGO_metadata.xlsx	29	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_pontifex HUGO_metadata.xlsx	30	Adam	von Bremen	Gesta Hammaburgensis Ecclesiae Pontificum	Q109244
annotation_task_pontifex HUGO_metadata.xlsx	31	Paenitentiaria	apostolica	Enchiridion indulgentiarum	None
annotation_task_pontifex HUGO_metadata.xlsx	32	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_pontifex HUGO_metadata.xlsx	33	Paenitentiaria	apostolica	Enchiridion indulgentiarum	None
annotation_task_pontifex HUGO_metadata.xlsx	34	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_pontifex HUGO_metadata.xlsx	35	Ioannes	Paulus PP. II	Pastor bonus	Q989
annotation_task_pontifex HUGO_metadata.xlsx	36	Velleius Paterculus	Caius	Historia Romana	Q316098
annotation_task_pontifex HUGO_metadata.xlsx	37	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	38	Velleius Paterculus	Caius	Historia Romana	Q316098
annotation_task_pontifex HUGO_metadata.xlsx	39	Melancthon	Philipp	Historia de vita et actis Lutheri	None
annotation_task_pontifex HUGO_metadata.xlsx	40	Erasmus Roterodamus	Desiderius	Institutio principis christiani	Q43499
annotation_task_pontifex HUGO_metadata.xlsx	41	No	Author	Codex iuris canonici (1917)	None
annotation_task_pontifex HUGO_metadata.xlsx	42	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	43	Cicero	Marcus Tullius	Philippicae	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	44	Cicero	Marcus Tullius	Philippicae	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	45	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	46	Cicero	Marcus Tullius	De provinciis consularibus	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	47	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	48	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	49	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	50	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	51	Cicero	Marcus Tullius	De oratore	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	52	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	53	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	54	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	55	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	56	Plautus		Rudens	Q47160
annotation_task_pontifex HUGO_metadata.xlsx	57	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	58	Cicero	Marcus Tullius	Oratio de haruspicum responso in P. Clodium in Senatu habita	Q1541
annotation_task_pontifex HUGO_metadata.xlsx	59	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_pontifex HUGO_metadata.xlsx	60	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	1	Ioannes	Paulus PP. II	Dies Domini	Q989
annotation_task_templum_DARIA_metadata.xlsx	2	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	3	Venantius	Fortunatus	carminum libri 8	Q44934
annotation_task_templum_DARIA_metadata.xlsx	4	Martialis		epigrammata 9	Q2098
annotation_task_templum_DARIA_metadata.xlsx	5	Venantius	Fortunatus	spuriorum appendix	Q44934
annotation_task_templum_DARIA_metadata.xlsx	6	Claudianus		de consulatu Stilichonis	Q205947
annotation_task_templum_DARIA_metadata.xlsx	7	Milton	John	In quintum Novembris	None
annotation_task_templum_DARIA_metadata.xlsx	8	Sarbievius	Casimir	Carmina selecta	Q471723
annotation_task_templum_DARIA_metadata.xlsx	9	Prosper	Aquitanus	epigrammata	Q454652
annotation_task_templum_DARIA_metadata.xlsx	10	Prudentius	Aurelius Clemens	Psychomachia	Q347250
annotation_task_templum_DARIA_metadata.xlsx	11	Martialis		epigrammata 6	Q2098
annotation_task_templum_DARIA_metadata.xlsx	12	Venantius	Fortunatus	carminum libri 3	Q44934
annotation_task_templum_DARIA_metadata.xlsx	13	Cyprianus	Gallus	numeri	Q899826
annotation_task_templum_DARIA_metadata.xlsx	14	Statius		Thebais	Q243203
annotation_task_templum_DARIA_metadata.xlsx	15	Plautus		Rudens	Q47160
annotation_task_templum_DARIA_metadata.xlsx	16	Statius		Thebais	Q243203
annotation_task_templum_DARIA_metadata.xlsx	17	carmina	Priapea	carmina Priapea	None
annotation_task_templum_DARIA_metadata.xlsx	18	unknown		epigramma	None
annotation_task_templum_DARIA_metadata.xlsx	19	Statius		siluae 2	Q243203
annotation_task_templum_DARIA_metadata.xlsx	20	Dracontius		Romulea	Q885446
annotation_task_templum_DARIA_metadata.xlsx	21	Prudentius		contra Symmachum	Q347250
annotation_task_templum_DARIA_metadata.xlsx	22	unknown		euangeliorum libri	None
annotation_task_templum_DARIA_metadata.xlsx	23	Alcimus	Auitus	carminum appendix	Q225201
annotation_task_templum_DARIA_metadata.xlsx	24	Venantius	Fortunatus	carminum libri 1	Q44934
annotation_task_templum_DARIA_metadata.xlsx	25	Dracontius		Romulea	Q885446
annotation_task_templum_DARIA_metadata.xlsx	26	Ausonius		ludus septem sapientium	Q234593
annotation_task_templum_DARIA_metadata.xlsx	27	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	28	Mela	Pomponius	De chorographia	Q297515
annotation_task_templum_DARIA_metadata.xlsx	29	William	of Tyre	Historia rerum in partibus transmarinis gestarum	Q311822
annotation_task_templum_DARIA_metadata.xlsx	30	Melancthon	Philipp	De laude vitae scholasticae oratio	None
annotation_task_templum_DARIA_metadata.xlsx	31	Various	Authors	Nova Vulgata Bibliorum Sacrorum	None
annotation_task_templum_DARIA_metadata.xlsx	32	Statius		siluae 5	Q243203
annotation_task_templum_DARIA_metadata.xlsx	33	Solinus	Caius Iulius	De mirabilibus mundi	Q520487
annotation_task_templum_DARIA_metadata.xlsx	34	Cicero	Marcus Tullius	Philippicae	Q1541
annotation_task_templum_DARIA_metadata.xlsx	35	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	36	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	37	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	38	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	39	Cicero	Marcus Tullius	De legibus	Q1541
annotation_task_templum_DARIA_metadata.xlsx	40	Catullus		carmina	Q163079
annotation_task_templum_DARIA_metadata.xlsx	41	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	42	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	43	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	44	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	45	Hyginus	Gaius Iulius	Fabulae	Q298376
annotation_task_templum_DARIA_metadata.xlsx	46	Cicero	Marcus Tullius	Pro Milone	Q1541
annotation_task_templum_DARIA_metadata.xlsx	47	Cicero	Marcus Tullius	Paradoxa Stoicorum	Q1541
annotation_task_templum_DARIA_metadata.xlsx	48	Cicero	Marcus Tullius	In Vatinium	Q1541
annotation_task_templum_DARIA_metadata.xlsx	49	Ennius		annalium fragmenta	Q47130
annotation_task_templum_DARIA_metadata.xlsx	50	Cicero	Marcus Tullius	In Catilinam	Q1541
annotation_task_templum_DARIA_metadata.xlsx	51	Cicero	Marcus Tullius	In Catilinam	Q1541
annotation_task_templum_DARIA_metadata.xlsx	52	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	53	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	54	Cicero	Marcus Tullius	Pro Sestio	Q1541
annotation_task_templum_DARIA_metadata.xlsx	55	Hyginus	Gaius Iulius	Fabulae	Q298376
annotation_task_templum_DARIA_metadata.xlsx	56	Cicero	Marcus Tullius	Pro Sestio	Q1541
annotation_task_templum_DARIA_metadata.xlsx	57	Hyginus	Gaius Iulius	De astronomia	Q298376
annotation_task_templum_DARIA_metadata.xlsx	58	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_templum_DARIA_metadata.xlsx	59	Cicero	Marcus Tullius	Pro Sestio	Q1541
annotation_task_templum_DARIA_metadata.xlsx	60	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	1	Ioannes	Paulus PP. II	Ecclesia in Urbe	Q989
annotation_task_potestas_Paola_metadata.xlsx	2	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_potestas_Paola_metadata.xlsx	3	Tertullianus	Quintus Septimius Florens	De oratione	Q174929
annotation_task_potestas_Paola_metadata.xlsx	4	Tertullianus	Quintus Septimius Florens	De Baptismo	Q174929
annotation_task_potestas_Paola_metadata.xlsx	5	Abaelardus	Petrus	Sermones	Q4295
annotation_task_potestas_Paola_metadata.xlsx	6	Cicero	Marcus Tullius	Pro Milone	Q1541
annotation_task_potestas_Paola_metadata.xlsx	7	Abaelardus	Petrus	Sermones	Q4295
annotation_task_potestas_Paola_metadata.xlsx	8	Tertullianus	Quintus Septimius Florens	Liber de fuga in persecutione	Q174929
annotation_task_potestas_Paola_metadata.xlsx	9	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_potestas_Paola_metadata.xlsx	10	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_potestas_Paola_metadata.xlsx	11	No	Author	Codex canonum ecclesiarum orientalium	None
annotation_task_potestas_Paola_metadata.xlsx	12	unknown		de rerum natura	None
annotation_task_potestas_Paola_metadata.xlsx	13	unknown		Punica	None
annotation_task_potestas_Paola_metadata.xlsx	14	Tertullianus		*carmen aduersus Marcionem	Q174929
annotation_task_potestas_Paola_metadata.xlsx	15	unknown		euangeliorum libri	None
annotation_task_potestas_Paola_metadata.xlsx	16	Columbanus		versus ad Hunaldum	Q319653
annotation_task_potestas_Paola_metadata.xlsx	17	Ennodius		carmina 1	Q465322
annotation_task_potestas_Paola_metadata.xlsx	18	unknown		euangeliorum libri	None
annotation_task_potestas_Paola_metadata.xlsx	19	Paulinus	Nolanus	carmina	Q132473
annotation_task_potestas_Paola_metadata.xlsx	20	Statius		Thebais	Q243203
annotation_task_potestas_Paola_metadata.xlsx	21	Prudentius		contra Symmachum	Q347250
annotation_task_potestas_Paola_metadata.xlsx	22	Statius		siluae 1	Q243203
annotation_task_potestas_Paola_metadata.xlsx	23	Paulinus	Nolanus	carmina	Q132473
annotation_task_potestas_Paola_metadata.xlsx	24	Statius	Publius Papinius	Silvae	Q243203
annotation_task_potestas_Paola_metadata.xlsx	25	Solinus	Caius Iulius	De mirabilibus mundi	Q520487
annotation_task_potestas_Paola_metadata.xlsx	26	Abaelardus	Petrus	Commentaria in epistolam Pauli ad Romanos	Q4295
annotation_task_potestas_Paola_metadata.xlsx	27	Svetonius Tranquillus	Caius	Vitae Caesarum	Q10133
annotation_task_potestas_Paola_metadata.xlsx	28	Iustinianus	Caesar Flavius (Imperator Iustinianus)	Codex	Q41866
annotation_task_potestas_Paola_metadata.xlsx	29	No	Author	Codex iuris canonici (1917)	None
annotation_task_potestas_Paola_metadata.xlsx	30	Ammianus	Marcellinus	Rerum gestarum Libri	Q172198
annotation_task_potestas_Paola_metadata.xlsx	31	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	32	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	33	Spinoza	Benedictus	Ethica ordine geometrico demonstrata	None
annotation_task_potestas_Paola_metadata.xlsx	34	Pacuuius		tragoediarum fragmenta	None
annotation_task_potestas_Paola_metadata.xlsx	35	Valerius	Maximus	Factorum et dictorum memorabilium libri novem	Q379991
annotation_task_potestas_Paola_metadata.xlsx	36	Cicero	Marcus Tullius	De oratore	Q1541
annotation_task_potestas_Paola_metadata.xlsx	37	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_potestas_Paola_metadata.xlsx	38	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	39	Cicero	Marcus Tullius	De lege agraria	Q1541
annotation_task_potestas_Paola_metadata.xlsx	40	Cicero	Marcus Tullius	Philippicae	Q1541
annotation_task_potestas_Paola_metadata.xlsx	41	Cicero	Marcus Tullius	Pro Flacco	Q1541
annotation_task_potestas_Paola_metadata.xlsx	42	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	43	Plautus		Casina	Q47160
annotation_task_potestas_Paola_metadata.xlsx	44	Hirtius	Aulus	Commentarius de bello Alexandrino	None
annotation_task_potestas_Paola_metadata.xlsx	45	Cicero	Marcus Tullius	Philippicae	Q1541
annotation_task_potestas_Paola_metadata.xlsx	46	Cicero	Marcus Tullius	Pro Sestio	Q1541
annotation_task_potestas_Paola_metadata.xlsx	47	Cicero	Marcus Tullius	Pro Flacco	Q1541
annotation_task_potestas_Paola_metadata.xlsx	48	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_potestas_Paola_metadata.xlsx	49	Cicero	Marcus Tullius	De lege agraria	Q1541
annotation_task_potestas_Paola_metadata.xlsx	50	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	51	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_potestas_Paola_metadata.xlsx	52	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	53	Cicero	Marcus Tullius	De fato	Q1541
annotation_task_potestas_Paola_metadata.xlsx	54	Cicero	Marcus Tullius	Post reditum in senatu	Q1541
annotation_task_potestas_Paola_metadata.xlsx	55	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_potestas_Paola_metadata.xlsx	56	Cicero	Marcus Tullius	Pro Fonteio	Q1541
annotation_task_potestas_Paola_metadata.xlsx	57	Cicero	Marcus Tullius	De re publica	Q1541
annotation_task_potestas_Paola_metadata.xlsx	58	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_potestas_Paola_metadata.xlsx	59	Varro	Marcus Terentius	De re rustica	Q206119
annotation_task_potestas_Paola_metadata.xlsx	60	Cicero	Marcus Tullius	Pro Caelio	Q1541
annotation_task_simplex ROZI_metadata.xlsx	1	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_simplex ROZI_metadata.xlsx	2	Arnobius		Adversus nationes	Q342416
annotation_task_simplex ROZI_metadata.xlsx	3	Abaelardus	Petrus	Dialectica	Q4295
annotation_task_simplex ROZI_metadata.xlsx	4	Abaelardus	Petrus	Logica nostrorum petitioni sociorum	Q4295
annotation_task_simplex ROZI_metadata.xlsx	5	Grosseteste	Robertus	De libero arbitrio	None
annotation_task_simplex ROZI_metadata.xlsx	6	Abaelardus	Petrus	Sermones	Q4295
annotation_task_simplex ROZI_metadata.xlsx	7	Ennodius		carmina 2	Q465322
annotation_task_simplex ROZI_metadata.xlsx	8	Martialis		epigrammata 4	Q2098
annotation_task_simplex ROZI_metadata.xlsx	9	Prudentius		psychomachia	Q347250
annotation_task_simplex ROZI_metadata.xlsx	10	Theodulus		Ecloga	None
annotation_task_simplex ROZI_metadata.xlsx	11	Cyprianus	Gallus	leuiticus	Q899826
annotation_task_simplex ROZI_metadata.xlsx	12	Francesco	d''Assisi: Santo	Testamentum	None
annotation_task_simplex ROZI_metadata.xlsx	14	Folengo	Teofilo	Baldus	None
annotation_task_simplex ROZI_metadata.xlsx	15	Valerius	Maximus	Factorum et dictorum memorabilium libri novem	Q379991
annotation_task_simplex ROZI_metadata.xlsx	16	Isidorus	Hispalensis Episcopus	Sententiae	Q166876
annotation_task_simplex ROZI_metadata.xlsx	17	No	Author	Codex iuris canonici (1917)	None
annotation_task_simplex ROZI_metadata.xlsx	18	No	Author	Codex iuris canonici (1917)	None
annotation_task_simplex ROZI_metadata.xlsx	19	No	Author	Codex iuris canonici (1917)	None
annotation_task_simplex ROZI_metadata.xlsx	20	Curtius Rufus	Quintus	Historiarum Alexandri Magni libri X	Q5959
annotation_task_simplex ROZI_metadata.xlsx	21	Raoul	de Caen	Gesta Tancredi in expeditione Hierosolymitana	Q266447
annotation_task_simplex ROZI_metadata.xlsx	22	Seneca	Lucius Annaeus	Epistulae morales ad Lucilium	Q2054
annotation_task_simplex ROZI_metadata.xlsx	23	Tertullianus	Quintus Septimius Florens	De anima liber	Q174929
annotation_task_simplex ROZI_metadata.xlsx	24	Alanus	de Insulis	Anticlaudianus	Q4313
annotation_task_simplex ROZI_metadata.xlsx	25	Tertullianus	Quintus Septimius Florens	De spectaculis	Q174929
annotation_task_simplex ROZI_metadata.xlsx	26	Beda	Venerabilis	Historiam ecclesiasticam gentis Anglorum	Q154938
annotation_task_simplex ROZI_metadata.xlsx	27	Abaelardus	Petrus	Theologia Christiana	Q4295
annotation_task_simplex ROZI_metadata.xlsx	28	Quintilianus	Marcus Fabius	Institutio oratoria	Q193769
annotation_task_simplex ROZI_metadata.xlsx	29	Abaelardus	Petrus	Sermones	Q4295
annotation_task_simplex ROZI_metadata.xlsx	31	Abaelardus	Petrus	Commentaria in epistolam Pauli ad Romanos	Q4295
annotation_task_simplex ROZI_metadata.xlsx	32	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_simplex ROZI_metadata.xlsx	33	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_simplex ROZI_metadata.xlsx	34	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_simplex ROZI_metadata.xlsx	35	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_simplex ROZI_metadata.xlsx	36	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_simplex ROZI_metadata.xlsx	37	Cicero	Marcus Tullius	Pro Sulla	Q1541
annotation_task_simplex ROZI_metadata.xlsx	38	Cicero	Marcus Tullius	De finibus bonorum et malorum	Q1541
annotation_task_simplex ROZI_metadata.xlsx	39	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_simplex ROZI_metadata.xlsx	40	Cicero	Marcus Tullius	Laelius de amicitia	Q1541
annotation_task_simplex ROZI_metadata.xlsx	41	[Auctor	incertus]	De ratione dicendi ad C. Herennium	None
annotation_task_simplex ROZI_metadata.xlsx	42	Cicero	Marcus Tullius	Tusculanae	Q1541
annotation_task_simplex ROZI_metadata.xlsx	43	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_simplex ROZI_metadata.xlsx	44	Cicero	Marcus Tullius	Orator	Q1541
annotation_task_simplex ROZI_metadata.xlsx	45	Cicero	Marcus Tullius	Orator	Q1541
annotation_task_simplex ROZI_metadata.xlsx	46	Cicero	Marcus Tullius	De officiis	Q1541
annotation_task_simplex ROZI_metadata.xlsx	47	unknown		de rerum natura	None
annotation_task_simplex ROZI_metadata.xlsx	48	Cicero	Marcus Tullius	De partitione oratoria	Q1541
annotation_task_simplex ROZI_metadata.xlsx	49	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_simplex ROZI_metadata.xlsx	50	Hirtius	Aulus	Commentarius de bello Alexandrino	None
annotation_task_simplex ROZI_metadata.xlsx	51	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_simplex ROZI_metadata.xlsx	52	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_simplex ROZI_metadata.xlsx	53	Cicero	Marcus Tullius	De partitione oratoria	Q1541
annotation_task_simplex ROZI_metadata.xlsx	54	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_simplex ROZI_metadata.xlsx	55	Cicero	Marcus Tullius	Pro Cluentio	Q1541
annotation_task_simplex ROZI_metadata.xlsx	56	Cicero	Marcus Tullius	Academica	Q1541
annotation_task_simplex ROZI_metadata.xlsx	57	Cicero	Marcus Tullius	De partitione oratoria	Q1541
annotation_task_simplex ROZI_metadata.xlsx	58	Livius	Titus	Ab Urbe condita	Q2039
annotation_task_simplex ROZI_metadata.xlsx	59	Terentius		Hautontimorumenos	Q172048
annotation_task_simplex ROZI_metadata.xlsx	60	Cicero	Marcus Tullius	De inventione	Q1541
annotation_task_nepos_DARIA_metadata.xlsx	1	Gregorius	Turonensis	Historiae	Q67841
annotation_task_nepos_DARIA_metadata.xlsx	2	Iustinianus	Caesar Flavius (Imperator Iustinianus)	Codex	Q41866
annotation_task_nepos_DARIA_metadata.xlsx	3	Hugo	de Sancto Victore	Didascalicon	Q317554
annotation_task_nepos_DARIA_metadata.xlsx	4	Iustinianus	Caesar Flavius (Imperator Iustinianus)	Codex	Q41866
annotation_task_nepos_DARIA_metadata.xlsx	5	Sannazarius	Iacobus	De partu Virginis	Q510621
annotation_task_nepos_DARIA_metadata.xlsx	6	Ausonius		epistulae	Q234593
annotation_task_nepos_DARIA_metadata.xlsx	7	Augustus	Gaius Iulius Caesar Octavianus	Res gestae	None
annotation_task_nepos_DARIA_metadata.xlsx	8	Sidonius	Apollinaris	carmina	Q302936
annotation_task_nepos_DARIA_metadata.xlsx	9	William	of Tyre	Historia rerum in partibus transmarinis gestarum	Q311822
annotation_task_nepos_DARIA_metadata.xlsx	10	Solinus	Caius Iulius	De mirabilibus mundi	Q520487
annotation_task_nepos_DARIA_metadata.xlsx	11	Svetonius Tranquillus	Caius	Vitae Caesarum	Q10133
annotation_task_nepos_DARIA_metadata.xlsx	12	Erchempertus		Historia Langobardorum Beneventanorum	Q749487
annotation_task_nepos_DARIA_metadata.xlsx	13	William	of Tyre	Historia rerum in partibus transmarinis gestarum	Q311822
annotation_task_nepos_DARIA_metadata.xlsx	14	Ausonius	Decimus Magnus	Liber protrepticus ad nepotem	Q234593
annotation_task_nepos_DARIA_metadata.xlsx	15	Marcellinus	Comes	Chronicon	None
annotation_task_nepos_DARIA_metadata.xlsx	16	Statius		Thebais	Q243203
annotation_task_nepos_DARIA_metadata.xlsx	17	Beda	Venerabilis	Historiam ecclesiasticam gentis Anglorum	Q154938
annotation_task_nepos_DARIA_metadata.xlsx	18	Gregorius	Turonensis	Historiae	Q67841
annotation_task_nepos_DARIA_metadata.xlsx	19	Gregorius	Turonensis	Historiae	Q67841
annotation_task_nepos_DARIA_metadata.xlsx	20	Various	Authors	Nova Vulgata Bibliorum Sacrorum	None
